reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
44,2020-04-08,0,282.00,1871.00,137.00,118.00,164.00,962.00,909.00,70.00,67.00,101.00,487.00,43.00,58.00,222.00,265.00
44,2020-04-08,A,6.00,226.00,1.00,,,,,,,8.00,64.00,,,,
44,2020-04-08,B,83.00,591.00,20.00,,,,,,,54.00,209.00,,,,
44,2020-04-08,C,86.00,465.00,31.00,,,,,,,20.00,109.00,,,,
44,2020-04-08,D,36.00,222.00,26.00,,,,,,,9.00,32.00,,,,
44,2020-04-08,E,71.00,367.00,59.00,,,,,,,10.00,69.00,,,,
52,2020-04-08,0,135.00,1036.00,73.00,61.00,74.00,522.00,514.00,36.00,37.00,40.00,322.00,20.00,20.00,157.00,165.00
52,2020-04-08,A,1.00,149.00,1.00,,,,,,,5.00,38.00,,,,
52,2020-04-08,B,40.00,310.00,6.00,,,,,,,21.00,142.00,,,,
52,2020-04-08,C,43.00,234.00,22.00,,,,,,,9.00,62.00,,,,
52,2020-04-08,D,16.00,111.00,10.00,,,,,,,1.00,29.00,,,,
52,2020-04-08,E,35.00,232.00,34.00,,,,,,,4.00,51.00,,,,
53,2020-04-08,0,86.00,1215.00,43.00,40.00,46.00,616.00,599.00,21.00,22.00,15.00,222.00,5.00,10.00,78.00,144.00
53,2020-04-08,A,1.00,165.00,1.00,,,,,,,,34.00,,,,
53,2020-04-08,B,25.00,344.00,3.00,,,,,,,8.00,87.00,,,,
53,2020-04-08,C,20.00,291.00,8.00,,,,,,,3.00,43.00,,,,
53,2020-04-08,D,10.00,116.00,7.00,,,,,,,1.00,17.00,,,,
53,2020-04-08,E,30.00,299.00,24.00,,,,,,,3.00,41.00,,,,
75,2020-04-08,0,248.00,2139.00,107.00,113.00,135.00,1110.00,1029.00,58.00,49.00,82.00,742.00,34.00,48.00,295.00,447.00
75,2020-04-08,A,3.00,227.00,,,,,,,,7.00,123.00,,,,
75,2020-04-08,B,78.00,675.00,20.00,,,,,,,41.00,299.00,,,,
75,2020-04-08,C,83.00,502.00,28.00,,,,,,,24.00,170.00,,,,
75,2020-04-08,D,26.00,237.00,14.00,,,,,,,7.00,52.00,,,,
75,2020-04-08,E,58.00,498.00,45.00,,,,,,,3.00,98.00,,,,
76,2020-04-08,0,172.00,2106.00,81.00,69.00,103.00,1104.00,1002.00,37.00,44.00,29.00,231.00,11.00,18.00,96.00,135.00
76,2020-04-08,A,9.00,256.00,3.00,,,,,,,5.00,35.00,,,,
76,2020-04-08,B,60.00,717.00,15.00,,,,,,,16.00,111.00,,,,
76,2020-04-08,C,48.00,508.00,20.00,,,,,,,5.00,45.00,,,,
76,2020-04-08,D,16.00,235.00,13.00,,,,,,,3.00,17.00,,,,
76,2020-04-08,E,39.00,390.00,30.00,,,,,,,,23.00,,,,
84,2020-04-08,0,359.00,2688.00,151.00,153.00,206.00,1356.00,1332.00,74.00,77.00,92.00,657.00,43.00,49.00,284.00,373.00
84,2020-04-08,A,12.00,421.00,,,,,,,,8.00,83.00,,,,
84,2020-04-08,B,111.00,879.00,11.00,,,,,,,51.00,280.00,,,,
84,2020-04-08,C,103.00,581.00,42.00,,,,,,,20.00,129.00,,,,
84,2020-04-08,D,49.00,286.00,31.00,,,,,,,6.00,46.00,,,,
84,2020-04-08,E,84.00,521.00,67.00,,,,,,,7.00,118.00,,,,
93,2020-04-08,0,176.00,2001.00,86.00,90.00,86.00,1048.00,953.00,54.00,32.00,107.00,660.00,44.00,63.00,258.00,402.00
93,2020-04-08,A,2.00,271.00,1.00,,,,,,,11.00,103.00,,,,
93,2020-04-08,B,48.00,631.00,12.00,,,,,,,46.00,249.00,,,,
93,2020-04-08,C,56.00,522.00,18.00,,,,,,,34.00,151.00,,,,
93,2020-04-08,D,30.00,208.00,19.00,,,,,,,9.00,61.00,,,,
93,2020-04-08,E,40.00,369.00,36.00,,,,,,,7.00,95.00,,,,
94,2020-04-08,0,14.00,120.00,14.00,5.00,9.00,61.00,59.00,5.00,9.00,1.00,19.00,,1.00,9.00,10.00
94,2020-04-08,A,,15.00,,,,,,,,,8.00,,,,
94,2020-04-08,B,6.00,39.00,6.00,,,,,,,1.00,6.00,,,,
94,2020-04-08,C,6.00,32.00,6.00,,,,,,,,3.00,,,,
94,2020-04-08,D,,11.00,,,,,,,,,,,,,
94,2020-04-08,E,2.00,23.00,2.00,,,,,,,,2.00,,,,
01,2020-04-09,0,10.00,138.00,5.00,3.00,7.00,53.00,85.00,,5.00,,,,,,
01,2020-04-09,A,1.00,15.00,1.00,,,,,,,,,,,,
01,2020-04-09,B,4.00,59.00,1.00,,,,,,,,,,,,
01,2020-04-09,C,2.00,30.00,1.00,,,,,,,,,,,,
01,2020-04-09,D,2.00,23.00,1.00,,,,,,,,,,,,
01,2020-04-09,E,1.00,11.00,1.00,,,,,,,,,,,,
02,2020-04-09,0,,,,,,,,,,6.00,99.00,2.00,4.00,43.00,56.00
02,2020-04-09,A,,,,,,,,,,2.00,15.00,,,,
02,2020-04-09,B,,,,,,,,,,1.00,24.00,,,,
02,2020-04-09,C,,,,,,,,,,1.00,21.00,,,,
02,2020-04-09,D,,,,,,,,,,,12.00,,,,
02,2020-04-09,E,,,,,,,,,,2.00,27.00,,,,
03,2020-04-09,0,1.00,124.00,1.00,1.00,,57.00,67.00,1.00,,,,,,,
03,2020-04-09,A,,18.00,,,,,,,,,,,,,
03,2020-04-09,B,,66.00,,,,,,,,,,,,,
03,2020-04-09,C,,24.00,,,,,,,,,,,,,
03,2020-04-09,D,,5.00,,,,,,,,,,,,,
03,2020-04-09,E,1.00,11.00,1.00,,,,,,,,,,,,
04,2020-04-09,0,8.00,271.00,6.00,5.00,3.00,154.00,117.00,4.00,2.00,,,,,,
04,2020-04-09,A,,45.00,,,,,,,,,,,,,
04,2020-04-09,B,3.00,95.00,2.00,,,,,,,,,,,,
04,2020-04-09,C,2.00,79.00,1.00,,,,,,,,,,,,
04,2020-04-09,D,2.00,26.00,2.00,,,,,,,,,,,,
04,2020-04-09,E,1.00,26.00,1.00,,,,,,,,,,,,
06,2020-04-09,0,9.00,94.00,4.00,5.00,4.00,57.00,37.00,3.00,1.00,,,,,,
06,2020-04-09,A,,23.00,,,,,,,,,,,,,
06,2020-04-09,B,2.00,41.00,,,,,,,,,,,,,
06,2020-04-09,C,4.00,23.00,1.00,,,,,,,,,,,,
06,2020-04-09,D,,3.00,,,,,,,,,,,,,
06,2020-04-09,E,3.00,4.00,3.00,,,,,,,,,,,,
07,2020-04-09,0,,12.00,,,,6.00,6.00,,,,,,,,
07,2020-04-09,A,,2.00,,,,,,,,,,,,,
07,2020-04-09,B,,6.00,,,,,,,,,,,,,
07,2020-04-09,C,,4.00,,,,,,,,,,,,,
07,2020-04-09,D,,,,,,,,,,,,,,,
07,2020-04-09,E,,,,,,,,,,,,,,,
08,2020-04-09,0,1.00,16.00,1.00,,1.00,11.00,5.00,,1.00,,,,,,
08,2020-04-09,A,,4.00,,,,,,,,,,,,,
08,2020-04-09,B,,6.00,,,,,,,,,,,,,
08,2020-04-09,C,1.00,5.00,1.00,,,,,,,,,,,,
08,2020-04-09,D,,1.00,,,,,,,,,,,,,
08,2020-04-09,E,,,,,,,,,,,,,,,
11,2020-04-09,0,852.00,4097.00,307.00,395.00,457.00,2136.00,1960.00,173.00,134.00,165.00,902.00,75.00,90.00,360.00,541.00
11,2020-04-09,A,9.00,560.00,3.00,,,,,,,5.00,110.00,,,,
11,2020-04-09,B,308.00,1591.00,37.00,,,,,,,67.00,314.00,,,,
11,2020-04-09,C,294.00,1071.00,81.00,,,,,,,54.00,215.00,,,,
11,2020-04-09,D,103.00,347.00,75.00,,,,,,,17.00,88.00,,,,
11,2020-04-09,E,138.00,527.00,111.00,,,,,,,20.00,172.00,,,,
24,2020-04-09,0,106.00,917.00,29.00,48.00,58.00,470.00,446.00,15.00,14.00,26.00,160.00,10.00,16.00,67.00,93.00
24,2020-04-09,A,2.00,152.00,,,,,,,,2.00,15.00,,,,
24,2020-04-09,B,28.00,241.00,3.00,,,,,,,16.00,82.00,,,,
24,2020-04-09,C,30.00,212.00,7.00,,,,,,,5.00,34.00,,,,
24,2020-04-09,D,10.00,130.00,5.00,,,,,,,1.00,10.00,,,,
24,2020-04-09,E,36.00,182.00,14.00,,,,,,,2.00,19.00,,,,
27,2020-04-09,0,220.00,1144.00,105.00,79.00,141.00,586.00,558.00,40.00,65.00,22.00,137.00,10.00,12.00,55.00,82.00
27,2020-04-09,A,5.00,114.00,,,,,,,,1.00,13.00,,,,
27,2020-04-09,B,71.00,366.00,14.00,,,,,,,15.00,60.00,,,,
27,2020-04-09,C,72.00,298.00,37.00,,,,,,,4.00,32.00,,,,
27,2020-04-09,D,30.00,146.00,19.00,,,,,,,1.00,12.00,,,,
27,2020-04-09,E,42.00,220.00,35.00,,,,,,,1.00,20.00,,,,
28,2020-04-09,0,62.00,1271.00,23.00,29.00,33.00,663.00,607.00,15.00,8.00,26.00,214.00,12.00,14.00,89.00,125.00
28,2020-04-09,A,1.00,177.00,,,,,,,,2.00,30.00,,,,
28,2020-04-09,B,22.00,421.00,5.00,,,,,,,17.00,96.00,,,,
28,2020-04-09,C,26.00,299.00,7.00,,,,,,,3.00,41.00,,,,
28,2020-04-09,D,3.00,140.00,2.00,,,,,,,2.00,16.00,,,,
28,2020-04-09,E,10.00,234.00,9.00,,,,,,,2.00,31.00,,,,
32,2020-04-09,0,215.00,2084.00,74.00,97.00,118.00,1084.00,1000.00,34.00,40.00,52.00,415.00,26.00,26.00,201.00,214.00
32,2020-04-09,A,6.00,305.00,2.00,,,,,,,7.00,79.00,,,,
32,2020-04-09,B,59.00,681.00,6.00,,,,,,,29.00,199.00,,,,
32,2020-04-09,C,67.00,487.00,17.00,,,,,,,13.00,81.00,,,,
32,2020-04-09,D,29.00,229.00,13.00,,,,,,,1.00,19.00,,,,
32,2020-04-09,E,54.00,381.00,36.00,,,,,,,2.00,36.00,,,,
44,2020-04-09,0,306.00,1980.00,164.00,138.00,168.00,995.00,984.00,89.00,75.00,92.00,522.00,43.00,48.00,226.00,295.00
44,2020-04-09,A,1.00,267.00,,,,,,,,7.00,75.00,,,,
44,2020-04-09,B,84.00,589.00,10.00,,,,,,,32.00,222.00,,,,
44,2020-04-09,C,96.00,484.00,47.00,,,,,,,30.00,108.00,,,,
44,2020-04-09,D,36.00,230.00,29.00,,,,,,,9.00,39.00,,,,
44,2020-04-09,E,89.00,410.00,78.00,,,,,,,14.00,78.00,,,,
52,2020-04-09,0,117.00,1084.00,62.00,48.00,68.00,572.00,511.00,31.00,31.00,27.00,316.00,16.00,11.00,136.00,179.00
52,2020-04-09,A,2.00,168.00,,,,,,,,2.00,48.00,,,,
52,2020-04-09,B,43.00,338.00,12.00,,,,,,,12.00,122.00,,,,
52,2020-04-09,C,33.00,227.00,18.00,,,,,,,8.00,62.00,,,,
52,2020-04-09,D,11.00,119.00,8.00,,,,,,,1.00,19.00,,,,
52,2020-04-09,E,28.00,232.00,24.00,,,,,,,4.00,65.00,,,,
53,2020-04-09,0,63.00,1193.00,32.00,25.00,38.00,616.00,576.00,15.00,17.00,9.00,189.00,3.00,6.00,90.00,99.00
53,2020-04-09,A,,199.00,,,,,,,,,22.00,,,,
53,2020-04-09,B,20.00,341.00,4.00,,,,,,,4.00,81.00,,,,
53,2020-04-09,C,17.00,255.00,8.00,,,,,,,2.00,39.00,,,,
53,2020-04-09,D,7.00,139.00,5.00,,,,,,,2.00,13.00,,,,
53,2020-04-09,E,19.00,259.00,15.00,,,,,,,1.00,34.00,,,,
75,2020-04-09,0,163.00,2265.00,93.00,72.00,91.00,1172.00,1093.00,45.00,48.00,76.00,700.00,37.00,39.00,304.00,396.00
75,2020-04-09,A,3.00,273.00,,,,,,,,10.00,112.00,,,,
75,2020-04-09,B,42.00,682.00,16.00,,,,,,,40.00,285.00,,,,
75,2020-04-09,C,42.00,522.00,20.00,,,,,,,22.00,158.00,,,,
75,2020-04-09,D,23.00,270.00,13.00,,,,,,,3.00,55.00,,,,
75,2020-04-09,E,53.00,518.00,44.00,,,,,,,1.00,88.00,,,,
76,2020-04-09,0,144.00,2098.00,71.00,58.00,86.00,1070.00,1027.00,30.00,41.00,35.00,255.00,17.00,18.00,92.00,163.00
76,2020-04-09,A,6.00,250.00,,,,,,,,2.00,52.00,,,,
76,2020-04-09,B,54.00,732.00,20.00,,,,,,,18.00,111.00,,,,
76,2020-04-09,C,36.00,504.00,15.00,,,,,,,8.00,46.00,,,,
76,2020-04-09,D,13.00,237.00,7.00,,,,,,,1.00,16.00,,,,
76,2020-04-09,E,35.00,375.00,29.00,,,,,,,6.00,30.00,,,,
84,2020-04-09,0,318.00,2687.00,138.00,148.00,170.00,1385.00,1302.00,76.00,62.00,74.00,566.00,31.00,43.00,236.00,330.00
84,2020-04-09,A,3.00,385.00,1.00,,,,,,,6.00,56.00,,,,
84,2020-04-09,B,109.00,932.00,19.00,,,,,,,44.00,251.00,,,,
84,2020-04-09,C,101.00,629.00,32.00,,,,,,,10.00,102.00,,,,
84,2020-04-09,D,38.00,276.00,28.00,,,,,,,8.00,46.00,,,,
84,2020-04-09,E,67.00,465.00,58.00,,,,,,,6.00,110.00,,,,
93,2020-04-09,0,240.00,2086.00,91.00,99.00,141.00,1046.00,1040.00,50.00,41.00,87.00,591.00,27.00,60.00,250.00,341.00
93,2020-04-09,A,4.00,282.00,,,,,,,,11.00,81.00,,,,
93,2020-04-09,B,90.00,663.00,16.00,,,,,,,41.00,214.00,,,,
93,2020-04-09,C,84.00,517.00,23.00,,,,,,,20.00,127.00,,,,
93,2020-04-09,D,22.00,223.00,16.00,,,,,,,8.00,57.00,,,,
93,2020-04-09,E,40.00,401.00,36.00,,,,,,,7.00,112.00,,,,
94,2020-04-09,0,26.00,135.00,25.00,17.00,9.00,75.00,60.00,16.00,9.00,2.00,18.00,2.00,,5.00,13.00
94,2020-04-09,A,,15.00,,,,,,,,,2.00,,,,
94,2020-04-09,B,7.00,38.00,6.00,,,,,,,,7.00,,,,
94,2020-04-09,C,12.00,49.00,12.00,,,,,,,2.00,6.00,,,,
94,2020-04-09,D,1.00,13.00,1.00,,,,,,,,,,,,
94,2020-04-09,E,6.00,20.00,6.00,,,,,,,,3.00,,,,
01,2020-04-10,0,3.00,118.00,2.00,1.00,2.00,58.00,60.00,1.00,1.00,,,,,,
01,2020-04-10,A,,21.00,,,,,,,,,,,,,
01,2020-04-10,B,,53.00,,,,,,,,,,,,,
01,2020-04-10,C,1.00,22.00,,,,,,,,,,,,,
01,2020-04-10,D,,11.00,,,,,,,,,,,,,
01,2020-04-10,E,2.00,11.00,2.00,,,,,,,,,,,,
02,2020-04-10,0,,,,,,,,,,4.00,93.00,3.00,1.00,47.00,46.00
02,2020-04-10,A,,,,,,,,,,1.00,13.00,,,,
02,2020-04-10,B,,,,,,,,,,1.00,28.00,,,,
02,2020-04-10,C,,,,,,,,,,,17.00,,,,
02,2020-04-10,D,,,,,,,,,,,19.00,,,,
02,2020-04-10,E,,,,,,,,,,2.00,16.00,,,,
03,2020-04-10,0,2.00,145.00,2.00,1.00,1.00,69.00,76.00,1.00,1.00,,,,,,
03,2020-04-10,A,1.00,29.00,1.00,,,,,,,,,,,,
03,2020-04-10,B,,84.00,,,,,,,,,,,,,
03,2020-04-10,C,,25.00,,,,,,,,,,,,,
03,2020-04-10,D,1.00,5.00,1.00,,,,,,,,,,,,
03,2020-04-10,E,,2.00,,,,,,,,,,,,,
04,2020-04-10,0,11.00,313.00,5.00,9.00,2.00,184.00,129.00,4.00,1.00,,,,,,
04,2020-04-10,A,1.00,41.00,,,,,,,,,,,,,
04,2020-04-10,B,3.00,101.00,2.00,,,,,,,,,,,,
04,2020-04-10,C,6.00,107.00,2.00,,,,,,,,,,,,
04,2020-04-10,D,,28.00,,,,,,,,,,,,,
04,2020-04-10,E,1.00,36.00,1.00,,,,,,,,,,,,
06,2020-04-10,0,12.00,72.00,3.00,8.00,4.00,36.00,36.00,3.00,,,,,,,
06,2020-04-10,A,1.00,14.00,1.00,,,,,,,,,,,,
06,2020-04-10,B,5.00,30.00,,,,,,,,,,,,,
06,2020-04-10,C,6.00,20.00,2.00,,,,,,,,,,,,
06,2020-04-10,D,,8.00,,,,,,,,,,,,,
06,2020-04-10,E,,,,,,,,,,,,,,,
07,2020-04-10,0,1.00,18.00,,1.00,,13.00,5.00,,,,,,,,
07,2020-04-10,A,,,,,,,,,,,,,,,
07,2020-04-10,B,1.00,6.00,,,,,,,,,,,,,
07,2020-04-10,C,,12.00,,,,,,,,,,,,,
07,2020-04-10,D,,,,,,,,,,,,,,,
07,2020-04-10,E,,,,,,,,,,,,,,,
08,2020-04-10,0,,11.00,,,,6.00,5.00,,,,,,,,
08,2020-04-10,A,,2.00,,,,,,,,,,,,,
08,2020-04-10,B,,5.00,,,,,,,,,,,,,
08,2020-04-10,C,,4.00,,,,,,,,,,,,,
08,2020-04-10,D,,,,,,,,,,,,,,,
08,2020-04-10,E,,,,,,,,,,,,,,,
11,2020-04-10,0,981.00,4284.00,372.00,474.00,505.00,2246.00,2035.00,201.00,171.00,121.00,865.00,58.00,63.00,350.00,513.00
11,2020-04-10,A,14.00,569.00,5.00,,,,,,,7.00,133.00,,,,
11,2020-04-10,B,350.00,1604.00,42.00,,,,,,,46.00,285.00,,,,
11,2020-04-10,C,334.00,1109.00,115.00,,,,,,,37.00,210.00,,,,
11,2020-04-10,D,98.00,378.00,67.00,,,,,,,6.00,71.00,,,,
11,2020-04-10,E,185.00,624.00,143.00,,,,,,,25.00,162.00,,,,
24,2020-04-10,0,96.00,922.00,18.00,34.00,62.00,471.00,451.00,12.00,6.00,20.00,139.00,8.00,12.00,54.00,85.00
24,2020-04-10,A,,125.00,,,,,,,,,11.00,,,,
24,2020-04-10,B,32.00,296.00,2.00,,,,,,,6.00,69.00,,,,
24,2020-04-10,C,34.00,234.00,4.00,,,,,,,11.00,32.00,,,,
24,2020-04-10,D,8.00,92.00,1.00,,,,,,,1.00,11.00,,,,
24,2020-04-10,E,22.00,175.00,11.00,,,,,,,2.00,15.00,,,,
27,2020-04-10,0,213.00,1201.00,89.00,87.00,126.00,588.00,612.00,47.00,42.00,20.00,128.00,11.00,9.00,51.00,77.00
27,2020-04-10,A,3.00,126.00,1.00,,,,,,,1.00,16.00,,,,
27,2020-04-10,B,59.00,374.00,7.00,,,,,,,13.00,53.00,,,,
27,2020-04-10,C,75.00,305.00,18.00,,,,,,,6.00,31.00,,,,
27,2020-04-10,D,27.00,140.00,22.00,,,,,,,,8.00,,,,
27,2020-04-10,E,49.00,256.00,41.00,,,,,,,,20.00,,,,
28,2020-04-10,0,87.00,1319.00,48.00,32.00,55.00,677.00,641.00,19.00,29.00,26.00,248.00,12.00,14.00,112.00,136.00
28,2020-04-10,A,2.00,207.00,,,,,,,,,53.00,,,,
28,2020-04-10,B,32.00,429.00,11.00,,,,,,,16.00,99.00,,,,
28,2020-04-10,C,19.00,291.00,10.00,,,,,,,6.00,38.00,,,,
28,2020-04-10,D,13.00,146.00,8.00,,,,,,,2.00,18.00,,,,
28,2020-04-10,E,21.00,246.00,19.00,,,,,,,2.00,40.00,,,,
32,2020-04-10,0,265.00,2182.00,92.00,122.00,143.00,1123.00,1058.00,53.00,39.00,50.00,414.00,25.00,25.00,205.00,209.00
32,2020-04-10,A,6.00,356.00,2.00,,,,,,,7.00,62.00,,,,
32,2020-04-10,B,88.00,732.00,10.00,,,,,,,25.00,205.00,,,,
32,2020-04-10,C,72.00,516.00,20.00,,,,,,,11.00,83.00,,,,
32,2020-04-10,D,35.00,210.00,21.00,,,,,,,3.00,27.00,,,,
32,2020-04-10,E,64.00,368.00,39.00,,,,,,,3.00,35.00,,,,
44,2020-04-10,0,223.00,1860.00,117.00,90.00,133.00,925.00,934.00,56.00,61.00,97.00,724.00,34.00,63.00,292.00,432.00
44,2020-04-10,A,5.00,282.00,1.00,,,,,,,1.00,128.00,,,,
44,2020-04-10,B,58.00,570.00,10.00,,,,,,,43.00,280.00,,,,
44,2020-04-10,C,68.00,413.00,34.00,,,,,,,31.00,145.00,,,,
44,2020-04-10,D,29.00,210.00,21.00,,,,,,,9.00,69.00,,,,
44,2020-04-10,E,63.00,385.00,51.00,,,,,,,13.00,97.00,,,,
52,2020-04-10,0,145.00,1206.00,89.00,66.00,79.00,610.00,596.00,42.00,47.00,27.00,313.00,8.00,19.00,145.00,168.00
52,2020-04-10,A,5.00,192.00,1.00,,,,,,,4.00,50.00,,,,
52,2020-04-10,B,29.00,355.00,9.00,,,,,,,14.00,127.00,,,,
52,2020-04-10,C,48.00,264.00,28.00,,,,,,,4.00,55.00,,,,
52,2020-04-10,D,25.00,154.00,18.00,,,,,,,,27.00,,,,
52,2020-04-10,E,38.00,241.00,33.00,,,,,,,5.00,54.00,,,,
53,2020-04-10,0,62.00,1254.00,42.00,33.00,29.00,622.00,632.00,21.00,21.00,16.00,222.00,9.00,7.00,103.00,119.00
53,2020-04-10,A,1.00,209.00,,,,,,,,,26.00,,,,
53,2020-04-10,B,16.00,366.00,5.00,,,,,,,11.00,94.00,,,,
53,2020-04-10,C,13.00,255.00,9.00,,,,,,,1.00,54.00,,,,
53,2020-04-10,D,7.00,130.00,6.00,,,,,,,,13.00,,,,
53,2020-04-10,E,25.00,294.00,22.00,,,,,,,3.00,34.00,,,,
75,2020-04-10,0,179.00,2358.00,86.00,69.00,110.00,1197.00,1161.00,34.00,52.00,57.00,678.00,20.00,37.00,276.00,402.00
75,2020-04-10,A,4.00,298.00,2.00,,,,,,,2.00,97.00,,,,
75,2020-04-10,B,55.00,683.00,9.00,,,,,,,36.00,290.00,,,,
75,2020-04-10,C,45.00,554.00,16.00,,,,,,,8.00,137.00,,,,
75,2020-04-10,D,16.00,284.00,9.00,,,,,,,5.00,71.00,,,,
75,2020-04-10,E,59.00,539.00,50.00,,,,,,,6.00,82.00,,,,
76,2020-04-10,0,160.00,2331.00,80.00,66.00,94.00,1159.00,1172.00,41.00,39.00,34.00,255.00,13.00,21.00,104.00,151.00
76,2020-04-10,A,7.00,256.00,1.00,,,,,,,5.00,47.00,,,,
76,2020-04-10,B,53.00,798.00,17.00,,,,,,,14.00,104.00,,,,
76,2020-04-10,C,49.00,535.00,19.00,,,,,,,10.00,51.00,,,,
76,2020-04-10,D,19.00,271.00,14.00,,,,,,,2.00,14.00,,,,
76,2020-04-10,E,32.00,471.00,29.00,,,,,,,3.00,39.00,,,,
84,2020-04-10,0,338.00,2866.00,135.00,145.00,193.00,1421.00,1445.00,70.00,65.00,84.00,651.00,28.00,56.00,260.00,391.00
84,2020-04-10,A,6.00,425.00,1.00,,,,,,,5.00,73.00,,,,
84,2020-04-10,B,116.00,941.00,12.00,,,,,,,44.00,276.00,,,,
84,2020-04-10,C,92.00,681.00,29.00,,,,,,,22.00,139.00,,,,
84,2020-04-10,D,40.00,288.00,29.00,,,,,,,4.00,51.00,,,,
84,2020-04-10,E,84.00,531.00,64.00,,,,,,,9.00,111.00,,,,
93,2020-04-10,0,213.00,2275.00,98.00,91.00,122.00,1162.00,1113.00,48.00,50.00,77.00,614.00,31.00,46.00,234.00,380.00
93,2020-04-10,A,2.00,299.00,1.00,,,,,,,10.00,90.00,,,,
93,2020-04-10,B,72.00,718.00,20.00,,,,,,,35.00,212.00,,,,
93,2020-04-10,C,78.00,587.00,28.00,,,,,,,23.00,139.00,,,,
93,2020-04-10,D,19.00,222.00,13.00,,,,,,,3.00,64.00,,,,
93,2020-04-10,E,42.00,449.00,36.00,,,,,,,6.00,109.00,,,,
94,2020-04-10,0,18.00,121.00,17.00,8.00,10.00,64.00,57.00,8.00,9.00,3.00,22.00,1.00,2.00,12.00,10.00
94,2020-04-10,A,,8.00,,,,,,,,,1.00,,,,
94,2020-04-10,B,4.00,44.00,4.00,,,,,,,,10.00,,,,
94,2020-04-10,C,9.00,32.00,8.00,,,,,,,3.00,8.00,,,,
94,2020-04-10,D,2.00,14.00,2.00,,,,,,,,1.00,,,,
94,2020-04-10,E,3.00,23.00,3.00,,,,,,,,2.00,,,,
01,2020-04-11,0,10.00,133.00,5.00,7.00,3.00,69.00,64.00,4.00,1.00,,,,,,
01,2020-04-11,A,3.00,22.00,1.00,,,,,,,,,,,,
01,2020-04-11,B,2.00,57.00,1.00,,,,,,,,,,,,
01,2020-04-11,C,2.00,30.00,,,,,,,,,,,,,
01,2020-04-11,D,1.00,8.00,1.00,,,,,,,,,,,,
01,2020-04-11,E,2.00,16.00,2.00,,,,,,,,,,,,
02,2020-04-11,0,,,,,,,,,,7.00,113.00,4.00,3.00,42.00,71.00
02,2020-04-11,A,,,,,,,,,,,16.00,,,,
02,2020-04-11,B,,,,,,,,,,4.00,38.00,,,,
02,2020-04-11,C,,,,,,,,,,2.00,16.00,,,,
02,2020-04-11,D,,,,,,,,,,,14.00,,,,
02,2020-04-11,E,,,,,,,,,,1.00,29.00,,,,
03,2020-04-11,0,1.00,138.00,,,1.00,76.00,62.00,,,,,,,,
03,2020-04-11,A,,37.00,,,,,,,,,,,,,
03,2020-04-11,B,1.00,69.00,,,,,,,,,,,,,
03,2020-04-11,C,,23.00,,,,,,,,,,,,,
03,2020-04-11,D,,6.00,,,,,,,,,,,,,
03,2020-04-11,E,,3.00,,,,,,,,,,,,,
04,2020-04-11,0,6.00,310.00,3.00,3.00,3.00,183.00,127.00,2.00,1.00,,,,,,
04,2020-04-11,A,,50.00,,,,,,,,,,,,,
04,2020-04-11,B,1.00,118.00,1.00,,,,,,,,,,,,
04,2020-04-11,C,3.00,81.00,,,,,,,,,,,,,
04,2020-04-11,D,,32.00,,,,,,,,,,,,,
04,2020-04-11,E,2.00,29.00,2.00,,,,,,,,,,,,
06,2020-04-11,0,14.00,91.00,7.00,6.00,8.00,52.00,39.00,3.00,4.00,,,,,,
06,2020-04-11,A,1.00,17.00,1.00,,,,,,,,,,,,
06,2020-04-11,B,8.00,50.00,4.00,,,,,,,,,,,,
06,2020-04-11,C,3.00,15.00,1.00,,,,,,,,,,,,
06,2020-04-11,D,2.00,6.00,1.00,,,,,,,,,,,,
06,2020-04-11,E,,3.00,,,,,,,,,,,,,
07,2020-04-11,0,,16.00,,,,11.00,5.00,,,,,,,,
07,2020-04-11,A,,1.00,,,,,,,,,,,,,
07,2020-04-11,B,,9.00,,,,,,,,,,,,,
07,2020-04-11,C,,3.00,,,,,,,,,,,,,
07,2020-04-11,D,,1.00,,,,,,,,,,,,,
07,2020-04-11,E,,2.00,,,,,,,,,,,,,
08,2020-04-11,0,,13.00,,,,6.00,7.00,,,,,,,,
08,2020-04-11,A,,1.00,,,,,,,,,,,,,
08,2020-04-11,B,,6.00,,,,,,,,,,,,,
08,2020-04-11,C,,4.00,,,,,,,,,,,,,
08,2020-04-11,D,,2.00,,,,,,,,,,,,,
08,2020-04-11,E,,,,,,,,,,,,,,,
11,2020-04-11,0,689.00,3893.00,256.00,352.00,337.00,2049.00,1844.00,144.00,112.00,137.00,1230.00,62.00,75.00,527.00,701.00
11,2020-04-11,A,10.00,536.00,2.00,,,,,,,5.00,218.00,,,,
11,2020-04-11,B,280.00,1545.00,48.00,,,,,,,65.00,412.00,,,,
11,2020-04-11,C,208.00,973.00,75.00,,,,,,,37.00,257.00,,,,
11,2020-04-11,D,83.00,341.00,46.00,,,,,,,12.00,124.00,,,,
